22:54:15.729 [main] INFO  o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2781 ms
22:54:16.465 [main] INFO  o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
22:54:16.620 [main] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.5.3.Final
22:54:16.792 [main] INFO  o.h.c.i.RegionFactoryInitiator - HHH000026: Second-level cache disabled
22:54:17.753 [main] INFO  o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
22:54:17.845 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
22:54:18.122 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@20556566
22:54:18.124 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
22:54:18.170 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
22:54:18.915 [main] WARN  org.hibernate.mapping.RootClass - HHH000038: Composite-id class does not override equals(): com.msp.movie.db.model.MovieActorId
22:54:18.915 [main] WARN  org.hibernate.mapping.RootClass - HHH000039: Composite-id class does not override hashCode(): com.msp.movie.db.model.MovieActorId
22:54:20.510 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
22:54:20.693 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
22:54:21.971 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
22:54:23.816 [main] INFO  o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
22:54:23.968 [main] INFO  o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8080"]
22:54:24.026 [main] INFO  o.s.b.w.e.tomcat.TomcatWebServer - Tomcat started on port 8080 (http) with context path '/'
22:54:24.048 [main] INFO  com.msp.MovieDbServiceApplication - Started MovieDbServiceApplication in 11.517 seconds (process running for 12.643)
22:54:24.303 [RMI TCP Connection(2)-192.168.0.143] INFO  o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
22:54:24.304 [RMI TCP Connection(2)-192.168.0.143] INFO  o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
22:54:24.306 [RMI TCP Connection(2)-192.168.0.143] INFO  o.s.web.servlet.DispatcherServlet - Completed initialization in 2 ms
22:54:42.869 [http-nio-8080-exec-1] WARN  c.f.j.d.PropertyNamingStrategy$UpperCamelCaseStrategy - PropertyNamingStrategy.UpperCamelCaseStrategy is used but it has been deprecated due to risk of deadlock. Consider using PropertyNamingStrategies.UpperCamelCaseStrategy instead. See https://github.com/FasterXML/jackson-databind/issues/2715 for more details.
22:54:46.068 [http-nio-8080-exec-1] WARN  c.f.j.d.PropertyNamingStrategy$UpperCamelCaseStrategy - PropertyNamingStrategy.UpperCamelCaseStrategy is used but it has been deprecated due to risk of deadlock. Consider using PropertyNamingStrategies.UpperCamelCaseStrategy instead. See https://github.com/FasterXML/jackson-databind/issues/2715 for more details.
22:54:46.070 [http-nio-8080-exec-1] WARN  c.f.j.d.PropertyNamingStrategy$UpperCamelCaseStrategy - PropertyNamingStrategy.UpperCamelCaseStrategy is used but it has been deprecated due to risk of deadlock. Consider using PropertyNamingStrategies.UpperCamelCaseStrategy instead. See https://github.com/FasterXML/jackson-databind/issues/2715 for more details.
22:55:21.224 [http-nio-8080-exec-2] WARN  c.f.j.d.PropertyNamingStrategy$UpperCamelCaseStrategy - PropertyNamingStrategy.UpperCamelCaseStrategy is used but it has been deprecated due to risk of deadlock. Consider using PropertyNamingStrategies.UpperCamelCaseStrategy instead. See https://github.com/FasterXML/jackson-databind/issues/2715 for more details.
